TimeID,ReportYearCV,TimeframeStart,TimeframeEnd,DataPublicationDate
6258,2010,10/1/2010,9/30/2010,2/11/2019
6259,2011,10/1/2011,9/30/2011,2/11/2019
6260,2012,10/1/2012,9/30/2012,2/11/2019
6261,2013,10/1/2013,9/30/2013,2/11/2019
6262,2014,10/1/2014,9/30/2014,2/11/2019
6263,2004,10/1/2004,9/30/2004,2/11/2019
6264,2005,10/1/2005,9/30/2005,2/11/2019
6265,2006,10/1/2006,9/30/2006,2/11/2019
6266,2007,10/1/2007,9/30/2007,2/11/2019
6267,2008,10/1/2008,9/30/2008,2/11/2019
6268,2009,10/1/2009,9/30/2009,2/11/2019
6269,2010,10/1/2010,9/30/2010,2/11/2019
6270,2011,10/1/2011,9/30/2011,2/11/2019
6271,2012,10/1/2012,9/30/2012,2/11/2019
6272,2013,10/1/2013,9/30/2013,2/11/2019
6273,2014,10/1/2014,9/30/2014,2/11/2019
6274,2004,10/1/2004,9/30/2004,2/11/2019
6275,2005,10/1/2005,9/30/2005,2/11/2019
6276,2006,10/1/2006,9/30/2006,2/11/2019
6277,2007,10/1/2007,9/30/2007,2/11/2019
6278,2008,10/1/2008,9/30/2008,2/11/2019
6279,2009,10/1/2009,9/30/2009,2/11/2019
6280,2010,10/1/2010,9/30/2010,2/11/2019
6281,2011,10/1/2011,9/30/2011,2/11/2019
6282,2012,10/1/2012,9/30/2012,2/11/2019
6283,2013,10/1/2013,9/30/2013,2/11/2019
6284,2014,10/1/2014,9/30/2014,2/11/2019
6285,2004,10/1/2004,9/30/2004,2/11/2019
6286,2005,10/1/2005,9/30/2005,2/11/2019
6287,2006,10/1/2006,9/30/2006,2/11/2019
6288,2007,10/1/2007,9/30/2007,2/11/2019
6289,2008,10/1/2008,9/30/2008,2/11/2019
6290,2009,10/1/2009,9/30/2009,2/11/2019
6291,2010,10/1/2010,9/30/2010,2/11/2019
6292,2011,10/1/2011,9/30/2011,2/11/2019
6293,2012,10/1/2012,9/30/2012,2/11/2019
6294,2013,10/1/2013,9/30/2013,2/11/2019
6295,2014,10/1/2014,9/30/2014,2/11/2019
6296,2004,10/1/2004,9/30/2004,2/11/2019
6297,2005,10/1/2005,9/30/2005,2/11/2019
6298,2006,10/1/2006,9/30/2006,2/11/2019
6299,2007,10/1/2007,9/30/2007,2/11/2019
6300,2008,10/1/2008,9/30/2008,2/11/2019
6301,2009,10/1/2009,9/30/2009,2/11/2019
6302,2010,10/1/2010,9/30/2010,2/11/2019
6303,2011,10/1/2011,9/30/2011,2/11/2019
6304,2012,10/1/2012,9/30/2012,2/11/2019
6305,2013,10/1/2013,9/30/2013,2/11/2019
6306,2014,10/1/2014,9/30/2014,2/11/2019
6307,2004,10/1/2004,9/30/2004,2/11/2019
6308,2005,10/1/2005,9/30/2005,2/11/2019
6309,2006,10/1/2006,9/30/2006,2/11/2019
6310,2007,10/1/2007,9/30/2007,2/11/2019
6311,2008,10/1/2008,9/30/2008,2/11/2019
6312,2009,10/1/2009,9/30/2009,2/11/2019
6313,2010,10/1/2010,9/30/2010,2/11/2019
6314,2011,10/1/2011,9/30/2011,2/11/2019
6315,2012,10/1/2012,9/30/2012,2/11/2019
6316,2013,10/1/2013,9/30/2013,2/11/2019
6317,2014,10/1/2014,9/30/2014,2/11/2019
6318,2004,10/1/2004,9/30/2004,2/11/2019
6319,2005,10/1/2005,9/30/2005,2/11/2019
6320,2006,10/1/2006,9/30/2006,2/11/2019
6321,2007,10/1/2007,9/30/2007,2/11/2019
6322,2008,10/1/2008,9/30/2008,2/11/2019
6323,2009,10/1/2009,9/30/2009,2/11/2019
6324,2010,10/1/2010,9/30/2010,2/11/2019
6325,2011,10/1/2011,9/30/2011,2/11/2019
6326,2012,10/1/2012,9/30/2012,2/11/2019
6327,2013,10/1/2013,9/30/2013,2/11/2019
6328,2014,10/1/2014,9/30/2014,2/11/2019
6329,2004,10/1/2004,9/30/2004,2/11/2019
6330,2005,10/1/2005,9/30/2005,2/11/2019
6331,2006,10/1/2006,9/30/2006,2/11/2019
6332,2007,10/1/2007,9/30/2007,2/11/2019
6333,2008,10/1/2008,9/30/2008,2/11/2019
6334,2009,10/1/2009,9/30/2009,2/11/2019
6335,2010,10/1/2010,9/30/2010,2/11/2019
6336,2011,10/1/2011,9/30/2011,2/11/2019
6337,2012,10/1/2012,9/30/2012,2/11/2019
6338,2013,10/1/2013,9/30/2013,2/11/2019
6339,2014,10/1/2014,9/30/2014,2/11/2019
6340,2004,10/1/2004,9/30/2004,2/11/2019
6341,2005,10/1/2005,9/30/2005,2/11/2019
6342,2006,10/1/2006,9/30/2006,2/11/2019
6343,2007,10/1/2007,9/30/2007,2/11/2019
6344,2008,10/1/2008,9/30/2008,2/11/2019
6345,2009,10/1/2009,9/30/2009,2/11/2019
6346,2010,10/1/2010,9/30/2010,2/11/2019
6347,2011,10/1/2011,9/30/2011,2/11/2019
6348,2012,10/1/2012,9/30/2012,2/11/2019
6349,2013,10/1/2013,9/30/2013,2/11/2019
6350,2014,10/1/2014,9/30/2014,2/11/2019
6351,2004,10/1/2004,9/30/2004,2/11/2019
6352,2005,10/1/2005,9/30/2005,2/11/2019
6353,2006,10/1/2006,9/30/2006,2/11/2019
6354,2007,10/1/2007,9/30/2007,2/11/2019
6355,2008,10/1/2008,9/30/2008,2/11/2019
6356,2009,10/1/2009,9/30/2009,2/11/2019
6357,2010,10/1/2010,9/30/2010,2/11/2019
6358,2011,10/1/2011,9/30/2011,2/11/2019
6359,2012,10/1/2012,9/30/2012,2/11/2019
6360,2013,10/1/2013,9/30/2013,2/11/2019
6361,2014,10/1/2014,9/30/2014,2/11/2019
6362,2004,10/1/2004,9/30/2004,2/11/2019
6363,2005,10/1/2005,9/30/2005,2/11/2019
6364,2006,10/1/2006,9/30/2006,2/11/2019
6365,2007,10/1/2007,9/30/2007,2/11/2019
6366,2008,10/1/2008,9/30/2008,2/11/2019
6367,2009,10/1/2009,9/30/2009,2/11/2019
6368,2010,10/1/2010,9/30/2010,2/11/2019
6369,2011,10/1/2011,9/30/2011,2/11/2019
6370,2012,10/1/2012,9/30/2012,2/11/2019
6371,2013,10/1/2013,9/30/2013,2/11/2019
6372,2014,10/1/2014,9/30/2014,2/11/2019
6373,2004,10/1/2004,9/30/2004,2/11/2019
6374,2005,10/1/2005,9/30/2005,2/11/2019
6375,2006,10/1/2006,9/30/2006,2/11/2019
6376,2007,10/1/2007,9/30/2007,2/11/2019
6377,2008,10/1/2008,9/30/2008,2/11/2019
6378,2009,10/1/2009,9/30/2009,2/11/2019
6379,2010,10/1/2010,9/30/2010,2/11/2019
6380,2011,10/1/2011,9/30/2011,2/11/2019
6381,2012,10/1/2012,9/30/2012,2/11/2019
6382,2013,10/1/2013,9/30/2013,2/11/2019
6383,2014,10/1/2014,9/30/2014,2/11/2019
6384,2004,10/1/2004,9/30/2004,2/11/2019
6385,2005,10/1/2005,9/30/2005,2/11/2019
6386,2006,10/1/2006,9/30/2006,2/11/2019
6387,2007,10/1/2007,9/30/2007,2/11/2019
6388,2008,10/1/2008,9/30/2008,2/11/2019
6389,2009,10/1/2009,9/30/2009,2/11/2019
6390,2010,10/1/2010,9/30/2010,2/11/2019
6391,2011,10/1/2011,9/30/2011,2/11/2019
6392,2012,10/1/2012,9/30/2012,2/11/2019
6393,2013,10/1/2013,9/30/2013,2/11/2019
6394,2014,10/1/2014,9/30/2014,2/11/2019
6395,2004,10/1/2004,9/30/2004,2/11/2019
6396,2005,10/1/2005,9/30/2005,2/11/2019
6397,2006,10/1/2006,9/30/2006,2/11/2019
6398,2007,10/1/2007,9/30/2007,2/11/2019
6399,2008,10/1/2008,9/30/2008,2/11/2019
6400,2009,10/1/2009,9/30/2009,2/11/2019
6401,2010,10/1/2010,9/30/2010,2/11/2019
6402,2011,10/1/2011,9/30/2011,2/11/2019
6403,2012,10/1/2012,9/30/2012,2/11/2019
6404,2013,10/1/2013,9/30/2013,2/11/2019
6405,2014,10/1/2014,9/30/2014,2/11/2019
6406,2004,10/1/2004,9/30/2004,2/11/2019
6407,2005,10/1/2005,9/30/2005,2/11/2019
6408,2006,10/1/2006,9/30/2006,2/11/2019
6409,2007,10/1/2007,9/30/2007,2/11/2019
6410,2008,10/1/2008,9/30/2008,2/11/2019
6411,2009,10/1/2009,9/30/2009,2/11/2019
6412,2010,10/1/2010,9/30/2010,2/11/2019
6413,2011,10/1/2011,9/30/2011,2/11/2019
6414,2012,10/1/2012,9/30/2012,2/11/2019
6415,2013,10/1/2013,9/30/2013,2/11/2019
6416,2014,10/1/2014,9/30/2014,2/11/2019
6417,2004,10/1/2004,9/30/2004,2/11/2019
6418,2005,10/1/2005,9/30/2005,2/11/2019
6419,2006,10/1/2006,9/30/2006,2/11/2019
6420,2007,10/1/2007,9/30/2007,2/11/2019
6421,2008,10/1/2008,9/30/2008,2/11/2019
6422,2009,10/1/2009,9/30/2009,2/11/2019
6423,2010,10/1/2010,9/30/2010,2/11/2019
6424,2011,10/1/2011,9/30/2011,2/11/2019
6425,2012,10/1/2012,9/30/2012,2/11/2019
6426,2013,10/1/2013,9/30/2013,2/11/2019
6427,2014,10/1/2014,9/30/2014,2/11/2019
6428,2004,10/1/2004,9/30/2004,2/11/2019
6429,2005,10/1/2005,9/30/2005,2/11/2019
6430,2006,10/1/2006,9/30/2006,2/11/2019
6431,2007,10/1/2007,9/30/2007,2/11/2019
6432,2008,10/1/2008,9/30/2008,2/11/2019
6433,2009,10/1/2009,9/30/2009,2/11/2019
6434,2010,10/1/2010,9/30/2010,2/11/2019
6435,2011,10/1/2011,9/30/2011,2/11/2019
6436,2012,10/1/2012,9/30/2012,2/11/2019
6437,2013,10/1/2013,9/30/2013,2/11/2019
6438,2014,10/1/2014,9/30/2014,2/11/2019
6439,2004,10/1/2004,9/30/2004,2/11/2019
6440,2005,10/1/2005,9/30/2005,2/11/2019
6441,2006,10/1/2006,9/30/2006,2/11/2019
6442,2007,10/1/2007,9/30/2007,2/11/2019
6443,2008,10/1/2008,9/30/2008,2/11/2019
6444,2009,10/1/2009,9/30/2009,2/11/2019
6445,2010,10/1/2010,9/30/2010,2/11/2019
6446,2011,10/1/2011,9/30/2011,2/11/2019
6447,2012,10/1/2012,9/30/2012,2/11/2019
6448,2013,10/1/2013,9/30/2013,2/11/2019
6449,2014,10/1/2014,9/30/2014,2/11/2019
6450,2004,10/1/2004,9/30/2004,2/11/2019
6451,2005,10/1/2005,9/30/2005,2/11/2019
6452,2006,10/1/2006,9/30/2006,2/11/2019
6453,2007,10/1/2007,9/30/2007,2/11/2019
6454,2008,10/1/2008,9/30/2008,2/11/2019
6455,2009,10/1/2009,9/30/2009,2/11/2019
6456,2010,10/1/2010,9/30/2010,2/11/2019
6457,2011,10/1/2011,9/30/2011,2/11/2019
6458,2012,10/1/2012,9/30/2012,2/11/2019
6459,2013,10/1/2013,9/30/2013,2/11/2019
6460,2014,10/1/2014,9/30/2014,2/11/2019
6461,2004,10/1/2004,9/30/2004,2/11/2019
6462,2005,10/1/2005,9/30/2005,2/11/2019
6463,2006,10/1/2006,9/30/2006,2/11/2019
6464,2007,10/1/2007,9/30/2007,2/11/2019
6465,2008,10/1/2008,9/30/2008,2/11/2019
6466,2009,10/1/2009,9/30/2009,2/11/2019
6467,2010,10/1/2010,9/30/2010,2/11/2019
6468,2011,10/1/2011,9/30/2011,2/11/2019
6469,2012,10/1/2012,9/30/2012,2/11/2019
6470,2013,10/1/2013,9/30/2013,2/11/2019
6471,2014,10/1/2014,9/30/2014,2/11/2019
6472,2004,10/1/2004,9/30/2004,2/11/2019
6473,2005,10/1/2005,9/30/2005,2/11/2019
6474,2006,10/1/2006,9/30/2006,2/11/2019
6475,2007,10/1/2007,9/30/2007,2/11/2019
6476,2008,10/1/2008,9/30/2008,2/11/2019
6477,2009,10/1/2009,9/30/2009,2/11/2019
6478,2010,10/1/2010,9/30/2010,2/11/2019
6479,2011,10/1/2011,9/30/2011,2/11/2019
6480,2012,10/1/2012,9/30/2012,2/11/2019
6481,2013,10/1/2013,9/30/2013,2/11/2019
6482,2014,10/1/2014,9/30/2014,2/11/2019
6483,2004,10/1/2004,9/30/2004,2/11/2019
6484,2005,10/1/2005,9/30/2005,2/11/2019
6485,2006,10/1/2006,9/30/2006,2/11/2019
6486,2007,10/1/2007,9/30/2007,2/11/2019
6487,2008,10/1/2008,9/30/2008,2/11/2019
6488,2009,10/1/2009,9/30/2009,2/11/2019
6489,2010,10/1/2010,9/30/2010,2/11/2019
6490,2011,10/1/2011,9/30/2011,2/11/2019
6491,2012,10/1/2012,9/30/2012,2/11/2019
6492,2013,10/1/2013,9/30/2013,2/11/2019
6493,2014,10/1/2014,9/30/2014,2/11/2019
6494,2004,10/1/2004,9/30/2004,2/11/2019
6495,2005,10/1/2005,9/30/2005,2/11/2019
6496,2006,10/1/2006,9/30/2006,2/11/2019
6497,2007,10/1/2007,9/30/2007,2/11/2019
6498,2008,10/1/2008,9/30/2008,2/11/2019
6499,2009,10/1/2009,9/30/2009,2/11/2019
6500,2010,10/1/2010,9/30/2010,2/11/2019
6501,2011,10/1/2011,9/30/2011,2/11/2019
6502,2012,10/1/2012,9/30/2012,2/11/2019
6503,2013,10/1/2013,9/30/2013,2/11/2019
6504,2014,10/1/2014,9/30/2014,2/11/2019
6505,2004,10/1/2004,9/30/2004,2/11/2019
6506,2005,10/1/2005,9/30/2005,2/11/2019
6507,2006,10/1/2006,9/30/2006,2/11/2019
6508,2007,10/1/2007,9/30/2007,2/11/2019
6509,2008,10/1/2008,9/30/2008,2/11/2019
6510,2009,10/1/2009,9/30/2009,2/11/2019
6511,2010,10/1/2010,9/30/2010,2/11/2019
6512,2011,10/1/2011,9/30/2011,2/11/2019
6513,2012,10/1/2012,9/30/2012,2/11/2019
6514,2013,10/1/2013,9/30/2013,2/11/2019
6515,2014,10/1/2014,9/30/2014,2/11/2019
6516,2004,10/1/2004,9/30/2004,2/11/2019
6517,2005,10/1/2005,9/30/2005,2/11/2019
6518,2006,10/1/2006,9/30/2006,2/11/2019
6519,2007,10/1/2007,9/30/2007,2/11/2019
6520,2008,10/1/2008,9/30/2008,2/11/2019
6521,2009,10/1/2009,9/30/2009,2/11/2019
6522,2010,10/1/2010,9/30/2010,2/11/2019
6523,2011,10/1/2011,9/30/2011,2/11/2019
6524,2012,10/1/2012,9/30/2012,2/11/2019
6525,2013,10/1/2013,9/30/2013,2/11/2019
6526,2014,10/1/2014,9/30/2014,2/11/2019
6527,2004,10/1/2004,9/30/2004,2/11/2019
6528,2005,10/1/2005,9/30/2005,2/11/2019
6529,2006,10/1/2006,9/30/2006,2/11/2019
6530,2007,10/1/2007,9/30/2007,2/11/2019
6531,2008,10/1/2008,9/30/2008,2/11/2019
6532,2009,10/1/2009,9/30/2009,2/11/2019
6533,2010,10/1/2010,9/30/2010,2/11/2019
6534,2011,10/1/2011,9/30/2011,2/11/2019
6535,2012,10/1/2012,9/30/2012,2/11/2019
6536,2013,10/1/2013,9/30/2013,2/11/2019
6537,2014,10/1/2014,9/30/2014,2/11/2019
6538,2004,10/1/2004,9/30/2004,2/11/2019
6539,2005,10/1/2005,9/30/2005,2/11/2019
6540,2006,10/1/2006,9/30/2006,2/11/2019
6541,2007,10/1/2007,9/30/2007,2/11/2019
6542,2008,10/1/2008,9/30/2008,2/11/2019
6543,2009,10/1/2009,9/30/2009,2/11/2019
6544,2010,10/1/2010,9/30/2010,2/11/2019
6545,2011,10/1/2011,9/30/2011,2/11/2019
6546,2012,10/1/2012,9/30/2012,2/11/2019
6547,2013,10/1/2013,9/30/2013,2/11/2019
6548,2014,10/1/2014,9/30/2014,2/11/2019
6549,2004,10/1/2004,9/30/2004,2/11/2019
6550,2005,10/1/2005,9/30/2005,2/11/2019
6551,2006,10/1/2006,9/30/2006,2/11/2019
6552,2007,10/1/2007,9/30/2007,2/11/2019
6553,2008,10/1/2008,9/30/2008,2/11/2019
6554,2009,10/1/2009,9/30/2009,2/11/2019
6555,2010,10/1/2010,9/30/2010,2/11/2019
6556,2011,10/1/2011,9/30/2011,2/11/2019
6557,2012,10/1/2012,9/30/2012,2/11/2019
6558,2013,10/1/2013,9/30/2013,2/11/2019
6559,2014,10/1/2014,9/30/2014,2/11/2019
6560,2004,10/1/2004,9/30/2004,2/11/2019
6561,2005,10/1/2005,9/30/2005,2/11/2019
6562,2006,10/1/2006,9/30/2006,2/11/2019
6563,2007,10/1/2007,9/30/2007,2/11/2019
6564,2008,10/1/2008,9/30/2008,2/11/2019
6565,2009,10/1/2009,9/30/2009,2/11/2019
6566,2010,10/1/2010,9/30/2010,2/11/2019
6567,2011,10/1/2011,9/30/2011,2/11/2019
6568,2012,10/1/2012,9/30/2012,2/11/2019
6569,2013,10/1/2013,9/30/2013,2/11/2019
6570,2014,10/1/2014,9/30/2014,2/11/2019
6571,2004,10/1/2004,9/30/2004,2/11/2019
6572,2005,10/1/2005,9/30/2005,2/11/2019
6573,2006,10/1/2006,9/30/2006,2/11/2019
6574,2007,10/1/2007,9/30/2007,2/11/2019
6575,2008,10/1/2008,9/30/2008,2/11/2019
6576,2009,10/1/2009,9/30/2009,2/11/2019
6577,2010,10/1/2010,9/30/2010,2/11/2019
6578,2011,10/1/2011,9/30/2011,2/11/2019
6579,2012,10/1/2012,9/30/2012,2/11/2019
6580,2013,10/1/2013,9/30/2013,2/11/2019
6581,2014,10/1/2014,9/30/2014,2/11/2019
6582,2004,10/1/2004,9/30/2004,2/11/2019
6583,2005,10/1/2005,9/30/2005,2/11/2019
6584,2006,10/1/2006,9/30/2006,2/11/2019
6585,2007,10/1/2007,9/30/2007,2/11/2019
6586,2008,10/1/2008,9/30/2008,2/11/2019
6587,2009,10/1/2009,9/30/2009,2/11/2019
6588,2010,10/1/2010,9/30/2010,2/11/2019
6589,2011,10/1/2011,9/30/2011,2/11/2019
6590,2012,10/1/2012,9/30/2012,2/11/2019
6591,2013,10/1/2013,9/30/2013,2/11/2019
6592,2014,10/1/2014,9/30/2014,2/11/2019
6593,2004,10/1/2004,9/30/2004,2/11/2019
6594,2005,10/1/2005,9/30/2005,2/11/2019
6595,2006,10/1/2006,9/30/2006,2/11/2019
6596,2007,10/1/2007,9/30/2007,2/11/2019
6597,2008,10/1/2008,9/30/2008,2/11/2019
6598,2009,10/1/2009,9/30/2009,2/11/2019
6599,2010,10/1/2010,9/30/2010,2/11/2019
6600,2011,10/1/2011,9/30/2011,2/11/2019
6601,2012,10/1/2012,9/30/2012,2/11/2019
6602,2013,10/1/2013,9/30/2013,2/11/2019
6603,2014,10/1/2014,9/30/2014,2/11/2019
6604,2004,10/1/2004,9/30/2004,2/11/2019
6605,2005,10/1/2005,9/30/2005,2/11/2019
6606,2006,10/1/2006,9/30/2006,2/11/2019
6607,2007,10/1/2007,9/30/2007,2/11/2019
6608,2008,10/1/2008,9/30/2008,2/11/2019
6609,2009,10/1/2009,9/30/2009,2/11/2019
6610,2010,10/1/2010,9/30/2010,2/11/2019
6611,2011,10/1/2011,9/30/2011,2/11/2019
6612,2012,10/1/2012,9/30/2012,2/11/2019
6613,2013,10/1/2013,9/30/2013,2/11/2019
6614,2014,10/1/2014,9/30/2014,2/11/2019
6615,2004,10/1/2004,9/30/2004,2/11/2019
6616,2005,10/1/2005,9/30/2005,2/11/2019
6617,2006,10/1/2006,9/30/2006,2/11/2019
6618,2007,10/1/2007,9/30/2007,2/11/2019
6619,2008,10/1/2008,9/30/2008,2/11/2019
6620,2009,10/1/2009,9/30/2009,2/11/2019
6621,2010,10/1/2010,9/30/2010,2/11/2019
6622,2011,10/1/2011,9/30/2011,2/11/2019
6623,2012,10/1/2012,9/30/2012,2/11/2019
6624,2013,10/1/2013,9/30/2013,2/11/2019
6625,2014,10/1/2014,9/30/2014,2/11/2019
6626,2004,10/1/2004,9/30/2004,2/11/2019
6627,2005,10/1/2005,9/30/2005,2/11/2019
6628,2006,10/1/2006,9/30/2006,2/11/2019
6629,2007,10/1/2007,9/30/2007,2/11/2019
6630,2008,10/1/2008,9/30/2008,2/11/2019
6631,2009,10/1/2009,9/30/2009,2/11/2019
6632,2010,10/1/2010,9/30/2010,2/11/2019
6633,2011,10/1/2011,9/30/2011,2/11/2019
6634,2012,10/1/2012,9/30/2012,2/11/2019
6635,2013,10/1/2013,9/30/2013,2/11/2019
6636,2014,10/1/2014,9/30/2014,2/11/2019
6637,2004,10/1/2004,9/30/2004,2/11/2019
6638,2005,10/1/2005,9/30/2005,2/11/2019
6639,2006,10/1/2006,9/30/2006,2/11/2019
6640,2007,10/1/2007,9/30/2007,2/11/2019
6641,2008,10/1/2008,9/30/2008,2/11/2019
6642,2009,10/1/2009,9/30/2009,2/11/2019
6643,2010,10/1/2010,9/30/2010,2/11/2019
6644,2011,10/1/2011,9/30/2011,2/11/2019
6645,2012,10/1/2012,9/30/2012,2/11/2019
6646,2013,10/1/2013,9/30/2013,2/11/2019
6647,2014,10/1/2014,9/30/2014,2/11/2019
6648,2004,10/1/2004,9/30/2004,2/11/2019
6649,2005,10/1/2005,9/30/2005,2/11/2019
6650,2006,10/1/2006,9/30/2006,2/11/2019
6651,2007,10/1/2007,9/30/2007,2/11/2019
6652,2008,10/1/2008,9/30/2008,2/11/2019
6653,2009,10/1/2009,9/30/2009,2/11/2019
6654,2010,10/1/2010,9/30/2010,2/11/2019
6655,2011,10/1/2011,9/30/2011,2/11/2019
6656,2012,10/1/2012,9/30/2012,2/11/2019
6657,2013,10/1/2013,9/30/2013,2/11/2019
6658,2014,10/1/2014,9/30/2014,2/11/2019
6659,2004,10/1/2004,9/30/2004,2/11/2019
6660,2005,10/1/2005,9/30/2005,2/11/2019
6661,2006,10/1/2006,9/30/2006,2/11/2019
6662,2007,10/1/2007,9/30/2007,2/11/2019
6663,2008,10/1/2008,9/30/2008,2/11/2019
6664,2009,10/1/2009,9/30/2009,2/11/2019
6665,2010,10/1/2010,9/30/2010,2/11/2019
6666,2011,10/1/2011,9/30/2011,2/11/2019
6667,2012,10/1/2012,9/30/2012,2/11/2019
6668,2013,10/1/2013,9/30/2013,2/11/2019
6669,2014,10/1/2014,9/30/2014,2/11/2019
6670,2004,10/1/2004,9/30/2004,2/11/2019
6671,2005,10/1/2005,9/30/2005,2/11/2019
6672,2006,10/1/2006,9/30/2006,2/11/2019
6673,2007,10/1/2007,9/30/2007,2/11/2019
6674,2008,10/1/2008,9/30/2008,2/11/2019
6675,2009,10/1/2009,9/30/2009,2/11/2019
6676,2010,10/1/2010,9/30/2010,2/11/2019
6677,2011,10/1/2011,9/30/2011,2/11/2019
6678,2012,10/1/2012,9/30/2012,2/11/2019
6679,2013,10/1/2013,9/30/2013,2/11/2019
6680,2014,10/1/2014,9/30/2014,2/11/2019
6681,2004,10/1/2004,9/30/2004,2/11/2019
6682,2005,10/1/2005,9/30/2005,2/11/2019
6683,2006,10/1/2006,9/30/2006,2/11/2019
6684,2007,10/1/2007,9/30/2007,2/11/2019
6685,2008,10/1/2008,9/30/2008,2/11/2019
6686,2009,10/1/2009,9/30/2009,2/11/2019
6687,2010,10/1/2010,9/30/2010,2/11/2019
6688,2011,10/1/2011,9/30/2011,2/11/2019
6689,2012,10/1/2012,9/30/2012,2/11/2019
6690,2013,10/1/2013,9/30/2013,2/11/2019
6691,2014,10/1/2014,9/30/2014,2/11/2019
6692,2004,10/1/2004,9/30/2004,2/11/2019
6693,2005,10/1/2005,9/30/2005,2/11/2019
6694,2006,10/1/2006,9/30/2006,2/11/2019
6695,2007,10/1/2007,9/30/2007,2/11/2019
6696,2008,10/1/2008,9/30/2008,2/11/2019
6697,2009,10/1/2009,9/30/2009,2/11/2019
6698,2010,10/1/2010,9/30/2010,2/11/2019
6699,2011,10/1/2011,9/30/2011,2/11/2019
6700,2012,10/1/2012,9/30/2012,2/11/2019
6701,2013,10/1/2013,9/30/2013,2/11/2019
6702,2014,10/1/2014,9/30/2014,2/11/2019
6703,2004,10/1/2004,9/30/2004,2/11/2019
6704,2005,10/1/2005,9/30/2005,2/11/2019
6705,2006,10/1/2006,9/30/2006,2/11/2019
6706,2007,10/1/2007,9/30/2007,2/11/2019
6707,2008,10/1/2008,9/30/2008,2/11/2019
6708,2009,10/1/2009,9/30/2009,2/11/2019
6709,2010,10/1/2010,9/30/2010,2/11/2019
6710,2011,10/1/2011,9/30/2011,2/11/2019
6711,2012,10/1/2012,9/30/2012,2/11/2019
6712,2013,10/1/2013,9/30/2013,2/11/2019
6713,2014,10/1/2014,9/30/2014,2/11/2019
6714,2004,10/1/2004,9/30/2004,2/11/2019
6715,2005,10/1/2005,9/30/2005,2/11/2019
6716,2006,10/1/2006,9/30/2006,2/11/2019
6717,2007,10/1/2007,9/30/2007,2/11/2019
6718,2008,10/1/2008,9/30/2008,2/11/2019
6719,2009,10/1/2009,9/30/2009,2/11/2019
6720,2010,10/1/2010,9/30/2010,2/11/2019
6721,2011,10/1/2011,9/30/2011,2/11/2019
6722,2012,10/1/2012,9/30/2012,2/11/2019
6723,2013,10/1/2013,9/30/2013,2/11/2019
6724,2014,10/1/2014,9/30/2014,2/11/2019
6725,2004,10/1/2004,9/30/2004,2/11/2019
6726,2005,10/1/2005,9/30/2005,2/11/2019
6727,2006,10/1/2006,9/30/2006,2/11/2019
6728,2007,10/1/2007,9/30/2007,2/11/2019
6729,2008,10/1/2008,9/30/2008,2/11/2019
6730,2009,10/1/2009,9/30/2009,2/11/2019
6731,2010,10/1/2010,9/30/2010,2/11/2019
6732,2011,10/1/2011,9/30/2011,2/11/2019
6733,2012,10/1/2012,9/30/2012,2/11/2019
6734,2013,10/1/2013,9/30/2013,2/11/2019
6735,2014,10/1/2014,9/30/2014,2/11/2019
6736,2004,10/1/2004,9/30/2004,2/11/2019
6737,2005,10/1/2005,9/30/2005,2/11/2019
6738,2006,10/1/2006,9/30/2006,2/11/2019
6739,2007,10/1/2007,9/30/2007,2/11/2019
6740,2008,10/1/2008,9/30/2008,2/11/2019
6741,2009,10/1/2009,9/30/2009,2/11/2019
6742,2010,10/1/2010,9/30/2010,2/11/2019
6743,2011,10/1/2011,9/30/2011,2/11/2019
6744,2012,10/1/2012,9/30/2012,2/11/2019
6745,2013,10/1/2013,9/30/2013,2/11/2019
6746,2014,10/1/2014,9/30/2014,2/11/2019
6747,2004,10/1/2004,9/30/2004,2/11/2019
6748,2005,10/1/2005,9/30/2005,2/11/2019
6749,2006,10/1/2006,9/30/2006,2/11/2019
6750,2007,10/1/2007,9/30/2007,2/11/2019
6751,2008,10/1/2008,9/30/2008,2/11/2019
6752,2009,10/1/2009,9/30/2009,2/11/2019
6753,2010,10/1/2010,9/30/2010,2/11/2019
6754,2011,10/1/2011,9/30/2011,2/11/2019
6755,2012,10/1/2012,9/30/2012,2/11/2019
6756,2013,10/1/2013,9/30/2013,2/11/2019
6757,2014,10/1/2014,9/30/2014,2/11/2019
6758,2004,10/1/2004,9/30/2004,2/11/2019
6759,2005,10/1/2005,9/30/2005,2/11/2019
6760,2006,10/1/2006,9/30/2006,2/11/2019
6761,2007,10/1/2007,9/30/2007,2/11/2019
6762,2008,10/1/2008,9/30/2008,2/11/2019
6763,2009,10/1/2009,9/30/2009,2/11/2019
6764,2010,10/1/2010,9/30/2010,2/11/2019
6765,2011,10/1/2011,9/30/2011,2/11/2019
6766,2012,10/1/2012,9/30/2012,2/11/2019
6767,2013,10/1/2013,9/30/2013,2/11/2019
6768,2014,10/1/2014,9/30/2014,2/11/2019
6769,2004,10/1/2004,9/30/2004,2/11/2019
6770,2005,10/1/2005,9/30/2005,2/11/2019
6771,2006,10/1/2006,9/30/2006,2/11/2019
6772,2007,10/1/2007,9/30/2007,2/11/2019
6773,2008,10/1/2008,9/30/2008,2/11/2019
6774,2009,10/1/2009,9/30/2009,2/11/2019
