AmountMetadataID,BeneficialUseCategory,PrimaryUseCategory,USGSCategoryCV,SDWISIdentifier,NAICSCodeCV,PopulationServed,IrrigatedAcreage,IrrigationMethod,CropType,PowerGeneratedGWh,Geometry,InterbasinTransferFromID,InterbasinTransferToID
5282,Agriculture,,Irrigation,,,,,,,,,,
5283,Agriculture,,Irrigation,,,,,,,,,,
5284,Agriculture,,Irrigation,,,,,,,,,,
5285,Agriculture,,Irrigation,,,,,,,,,,
5286,Agriculture,,Irrigation,,,,,,,,,,
5287,Agriculture,,Irrigation,,,,,,,,,,
5288,Agriculture,,Irrigation,,,,,,,,,,
5289,Agriculture,,Irrigation,,,,,,,,,,
5290,Agriculture,,Irrigation,,,,,,,,,,
5291,Agriculture,,Irrigation,,,,,,,,,,
5292,Agriculture,,Irrigation,,,,,,,,,,
5293,Agriculture,,Irrigation,,,,,,,,,,
5294,Agriculture,,Irrigation,,,,,,,,,,
5295,Agriculture,,Irrigation,,,,,,,,,,
5296,Agriculture,,Irrigation,,,,,,,,,,
5297,Agriculture,,Irrigation,,,,,,,,,,
5298,Agriculture,,Irrigation,,,,,,,,,,
5299,Agriculture,,Irrigation,,,,,,,,,,
5300,Agriculture,,Irrigation,,,,,,,,,,
5301,Agriculture,,Irrigation,,,,,,,,,,
5302,Agriculture,,Irrigation,,,,,,,,,,
5303,Agriculture,,Irrigation,,,,,,,,,,
5304,Agriculture,,Irrigation,,,,,,,,,,
5305,Agriculture,,Irrigation,,,,,,,,,,
5306,Agriculture,,Irrigation,,,,,,,,,,
5307,Agriculture,,Irrigation,,,,,,,,,,
5308,Agriculture,,Irrigation,,,,,,,,,,
5309,Agriculture,,Irrigation,,,,,,,,,,
5310,Agriculture,,Irrigation,,,,,,,,,,
5311,Agriculture,,Irrigation,,,,,,,,,,
5312,Agriculture,,Irrigation,,,,,,,,,,
5313,Agriculture,,Irrigation,,,,,,,,,,
5314,Agriculture,,Irrigation,,,,,,,,,,
5315,Agriculture,,Irrigation,,,,,,,,,,
5316,Agriculture,,Irrigation,,,,,,,,,,
5317,Agriculture,,Irrigation,,,,,,,,,,
5318,Agriculture,,Irrigation,,,,,,,,,,
5319,Agriculture,,Irrigation,,,,,,,,,,
5320,Agriculture,,Irrigation,,,,,,,,,,
5321,Agriculture,,Irrigation,,,,,,,,,,
5322,Agriculture,,Irrigation,,,,,,,,,,
5323,Agriculture,,Irrigation,,,,,,,,,,
5324,Agriculture,,Irrigation,,,,,,,,,,
5325,Agriculture,,Irrigation,,,,,,,,,,
5326,Agriculture,,Irrigation,,,,,,,,,,
5327,Agriculture,,Irrigation,,,,,,,,,,
5328,Agriculture,,Irrigation,,,,,,,,,,
5329,Agriculture,,Irrigation,,,,,,,,,,
5330,Agriculture,,Irrigation,,,,,,,,,,
5331,Agriculture,,Irrigation,,,,,,,,,,
5332,Agriculture,,Irrigation,,,,,,,,,,
5333,Agriculture,,Irrigation,,,,,,,,,,
5334,Agriculture,,Irrigation,,,,,,,,,,
5335,Agriculture,,Irrigation,,,,,,,,,,
5336,Agriculture,,Irrigation,,,,,,,,,,
5337,Agriculture,,Irrigation,,,,,,,,,,
5338,Agriculture,,Irrigation,,,,,,,,,,
5339,Agriculture,,Irrigation,,,,,,,,,,
5340,Agriculture,,Irrigation,,,,,,,,,,
5341,Agriculture,,Irrigation,,,,,,,,,,
5342,Agriculture,,Irrigation,,,,,,,,,,
5343,Agriculture,,Irrigation,,,,,,,,,,
5344,Agriculture,,Irrigation,,,,,,,,,,
5345,Agriculture,,Irrigation,,,,,,,,,,
5346,Agriculture,,Irrigation,,,,,,,,,,
5347,Agriculture,,Irrigation,,,,,,,,,,
5348,Agriculture,,Irrigation,,,,,,,,,,
5349,Agriculture,,Irrigation,,,,,,,,,,
5350,Agriculture,,Irrigation,,,,,,,,,,
5351,Agriculture,,Irrigation,,,,,,,,,,
5352,Agriculture,,Irrigation,,,,,,,,,,
5353,Agriculture,,Irrigation,,,,,,,,,,
5354,Agriculture,,Irrigation,,,,,,,,,,
5355,Agriculture,,Irrigation,,,,,,,,,,
5356,Agriculture,,Irrigation,,,,,,,,,,
5357,Agriculture,,Irrigation,,,,,,,,,,
5358,Agriculture,,Irrigation,,,,,,,,,,
5359,Agriculture,,Irrigation,,,,,,,,,,
5360,Agriculture,,Irrigation,,,,,,,,,,
5361,Agriculture,,Irrigation,,,,,,,,,,
5362,Agriculture,,Irrigation,,,,,,,,,,
5363,Agriculture,,Irrigation,,,,,,,,,,
5364,Agriculture,,Irrigation,,,,,,,,,,
5365,Agriculture,,Irrigation,,,,,,,,,,
5366,Agriculture,,Irrigation,,,,,,,,,,
5367,Agriculture,,Irrigation,,,,,,,,,,
5368,Agriculture,,Irrigation,,,,,,,,,,
5369,Agriculture,,Irrigation,,,,,,,,,,
5370,Agriculture,,Irrigation,,,,,,,,,,
5371,Agriculture,,Irrigation,,,,,,,,,,
5372,Agriculture,,Irrigation,,,,,,,,,,
5373,Agriculture,,Irrigation,,,,,,,,,,
5374,Agriculture,,Irrigation,,,,,,,,,,
5375,Agriculture,,Irrigation,,,,,,,,,,
5376,Agriculture,,Irrigation,,,,,,,,,,
5377,Agriculture,,Irrigation,,,,,,,,,,
5378,Agriculture,,Irrigation,,,,,,,,,,
5379,Agriculture,,Irrigation,,,,,,,,,,
5380,Agriculture,,Irrigation,,,,,,,,,,
5381,Agriculture,,Irrigation,,,,,,,,,,
5382,Agriculture,,Irrigation,,,,,,,,,,
5383,Agriculture,,Irrigation,,,,,,,,,,
5384,Agriculture,,Irrigation,,,,,,,,,,
5385,Agriculture,,Irrigation,,,,,,,,,,
5386,Agriculture,,Irrigation,,,,,,,,,,
5387,Agriculture,,Irrigation,,,,,,,,,,
5388,Agriculture,,Irrigation,,,,,,,,,,
5389,Agriculture,,Irrigation,,,,,,,,,,
5390,Agriculture,,Irrigation,,,,,,,,,,
5391,Agriculture,,Irrigation,,,,,,,,,,
5392,Agriculture,,Irrigation,,,,,,,,,,
5393,Agriculture,,Irrigation,,,,,,,,,,
5394,Agriculture,,Irrigation,,,,,,,,,,
5395,Agriculture,,Irrigation,,,,,,,,,,
5396,Agriculture,,Irrigation,,,,,,,,,,
5397,Agriculture,,Irrigation,,,,,,,,,,
5398,Agriculture,,Irrigation,,,,,,,,,,
5399,Agriculture,,Irrigation,,,,,,,,,,
5400,Agriculture,,Irrigation,,,,,,,,,,
5401,Agriculture,,Irrigation,,,,,,,,,,
5402,Agriculture,,Irrigation,,,,,,,,,,
5403,Agriculture,,Irrigation,,,,,,,,,,
5404,Agriculture,,Irrigation,,,,,,,,,,
5405,Agriculture,,Irrigation,,,,,,,,,,
5406,Agriculture,,Irrigation,,,,,,,,,,
5407,Agriculture,,Irrigation,,,,,,,,,,
5408,Agriculture,,Irrigation,,,,,,,,,,
5409,Agriculture,,Irrigation,,,,,,,,,,
5410,Agriculture,,Irrigation,,,,,,,,,,
5411,Agriculture,,Irrigation,,,,,,,,,,
5412,Agriculture,,Irrigation,,,,,,,,,,
5413,Agriculture,,Irrigation,,,,,,,,,,
5414,Agriculture,,Irrigation,,,,,,,,,,
5415,Agriculture,,Irrigation,,,,,,,,,,
5416,Agriculture,,Irrigation,,,,,,,,,,
5417,Agriculture,,Irrigation,,,,,,,,,,
5418,Agriculture,,Irrigation,,,,,,,,,,
5419,Agriculture,,Irrigation,,,,,,,,,,
5420,Agriculture,,Irrigation,,,,,,,,,,
5421,Agriculture,,Irrigation,,,,,,,,,,
5422,Agriculture,,Irrigation,,,,,,,,,,
5423,Agriculture,,Irrigation,,,,,,,,,,
5424,Agriculture,,Irrigation,,,,,,,,,,
5425,Agriculture,,Irrigation,,,,,,,,,,
5426,Agriculture,,Irrigation,,,,,,,,,,
5427,Agriculture,,Irrigation,,,,,,,,,,
5428,Agriculture,,Irrigation,,,,,,,,,,
5429,Agriculture,,Irrigation,,,,,,,,,,
5430,Agriculture,,Irrigation,,,,,,,,,,
5431,Agriculture,,Irrigation,,,,,,,,,,
5432,Agriculture,,Irrigation,,,,,,,,,,
5433,Agriculture,,Irrigation,,,,,,,,,,
5434,Agriculture,,Irrigation,,,,,,,,,,
5435,Agriculture,,Irrigation,,,,,,,,,,
5436,Agriculture,,Irrigation,,,,,,,,,,
5437,Agriculture,,Irrigation,,,,,,,,,,
5438,Agriculture,,Irrigation,,,,,,,,,,
5439,Agriculture,,Irrigation,,,,,,,,,,
5440,Agriculture,,Irrigation,,,,,,,,,,
5441,Agriculture,,Irrigation,,,,,,,,,,
5442,Agriculture,,Irrigation,,,,,,,,,,
5443,Agriculture,,Irrigation,,,,,,,,,,
5444,Agriculture,,Irrigation,,,,,,,,,,
5445,Agriculture,,Irrigation,,,,,,,,,,
5446,Agriculture,,Irrigation,,,,,,,,,,
5447,Agriculture,,Irrigation,,,,,,,,,,
5448,Agriculture,,Irrigation,,,,,,,,,,
5449,Agriculture,,Irrigation,,,,,,,,,,
5450,Agriculture,,Irrigation,,,,,,,,,,
5451,Agriculture,,Irrigation,,,,,,,,,,
5452,Agriculture,,Irrigation,,,,,,,,,,
5453,Agriculture,,Irrigation,,,,,,,,,,
5454,Agriculture,,Irrigation,,,,,,,,,,
5455,Agriculture,,Irrigation,,,,,,,,,,
5456,Agriculture,,Irrigation,,,,,,,,,,
5457,Agriculture,,Irrigation,,,,,,,,,,
5458,Agriculture,,Irrigation,,,,,,,,,,
5459,Agriculture,,Irrigation,,,,,,,,,,
5460,Agriculture,,Irrigation,,,,,,,,,,
5461,Agriculture,,Irrigation,,,,,,,,,,
5462,Agriculture,,Irrigation,,,,,,,,,,
5463,Agriculture,,Irrigation,,,,,,,,,,
5464,Agriculture,,Irrigation,,,,,,,,,,
5465,Agriculture,,Irrigation,,,,,,,,,,
5466,Agriculture,,Irrigation,,,,,,,,,,
5467,Agriculture,,Irrigation,,,,,,,,,,
5468,Agriculture,,Irrigation,,,,,,,,,,
5469,Agriculture,,Irrigation,,,,,,,,,,
5470,Agriculture,,Irrigation,,,,,,,,,,
5471,Agriculture,,Irrigation,,,,,,,,,,
5472,Agriculture,,Irrigation,,,,,,,,,,
5473,Agriculture,,Irrigation,,,,,,,,,,
5474,Agriculture,,Irrigation,,,,,,,,,,
5475,Agriculture,,Irrigation,,,,,,,,,,
5476,Agriculture,,Irrigation,,,,,,,,,,
5477,Agriculture,,Irrigation,,,,,,,,,,
5478,Agriculture,,Irrigation,,,,,,,,,,
5479,Agriculture,,Irrigation,,,,,,,,,,
5480,Agriculture,,Irrigation,,,,,,,,,,
5481,Agriculture,,Irrigation,,,,,,,,,,
5482,Agriculture,,Irrigation,,,,,,,,,,
5483,Agriculture,,Irrigation,,,,,,,,,,
5484,Agriculture,,Irrigation,,,,,,,,,,
5485,Agriculture,,Irrigation,,,,,,,,,,
5486,Agriculture,,Irrigation,,,,,,,,,,
5487,Agriculture,,Irrigation,,,,,,,,,,
5488,Agriculture,,Irrigation,,,,,,,,,,
5489,Agriculture,,Irrigation,,,,,,,,,,
5490,Agriculture,,Irrigation,,,,,,,,,,
5491,Agriculture,,Irrigation,,,,,,,,,,
5492,Agriculture,,Irrigation,,,,,,,,,,
5493,Agriculture,,Irrigation,,,,,,,,,,
5494,Agriculture,,Irrigation,,,,,,,,,,
5495,Agriculture,,Irrigation,,,,,,,,,,
5496,Agriculture,,Irrigation,,,,,,,,,,
5497,Agriculture,,Irrigation,,,,,,,,,,
5498,Agriculture,,Irrigation,,,,,,,,,,
5499,Agriculture,,Irrigation,,,,,,,,,,
5500,Agriculture,,Irrigation,,,,,,,,,,
5501,Agriculture,,Irrigation,,,,,,,,,,
5502,Agriculture,,Irrigation,,,,,,,,,,
5503,Agriculture,,Irrigation,,,,,,,,,,
5504,Agriculture,,Irrigation,,,,,,,,,,
5505,Agriculture,,Irrigation,,,,,,,,,,
5506,Agriculture,,Irrigation,,,,,,,,,,
5507,Agriculture,,Irrigation,,,,,,,,,,
5508,Agriculture,,Irrigation,,,,,,,,,,
5509,Agriculture,,Irrigation,,,,,,,,,,
5510,Agriculture,,Irrigation,,,,,,,,,,
5511,Agriculture,,Irrigation,,,,,,,,,,
5512,Agriculture,,Irrigation,,,,,,,,,,
5513,Agriculture,,Irrigation,,,,,,,,,,
5514,Agriculture,,Irrigation,,,,,,,,,,
5515,Agriculture,,Irrigation,,,,,,,,,,
5516,Agriculture,,Irrigation,,,,,,,,,,
5517,Agriculture,,Irrigation,,,,,,,,,,
5518,Agriculture,,Irrigation,,,,,,,,,,
5519,Agriculture,,Irrigation,,,,,,,,,,
5520,Agriculture,,Irrigation,,,,,,,,,,
5521,Agriculture,,Irrigation,,,,,,,,,,
5522,Agriculture,,Irrigation,,,,,,,,,,
5523,Agriculture,,Irrigation,,,,,,,,,,
5524,Agriculture,,Irrigation,,,,,,,,,,
5525,Agriculture,,Irrigation,,,,,,,,,,
5526,Agriculture,,Irrigation,,,,,,,,,,
5527,Agriculture,,Irrigation,,,,,,,,,,
5528,Agriculture,,Irrigation,,,,,,,,,,
5529,Agriculture,,Irrigation,,,,,,,,,,
5530,Agriculture,,Irrigation,,,,,,,,,,
5531,Agriculture,,Irrigation,,,,,,,,,,
5532,Agriculture,,Irrigation,,,,,,,,,,
5533,Agriculture,,Irrigation,,,,,,,,,,
5534,Agriculture,,Irrigation,,,,,,,,,,
5535,Agriculture,,Irrigation,,,,,,,,,,
5536,Agriculture,,Irrigation,,,,,,,,,,
5537,Agriculture,,Irrigation,,,,,,,,,,
5538,Agriculture,,Irrigation,,,,,,,,,,
5539,Agriculture,,Irrigation,,,,,,,,,,
5540,Agriculture,,Irrigation,,,,,,,,,,
5541,Agriculture,,Irrigation,,,,,,,,,,
5542,Agriculture,,Irrigation,,,,,,,,,,
5543,Agriculture,,Irrigation,,,,,,,,,,
5544,Agriculture,,Irrigation,,,,,,,,,,
5545,Agriculture,,Irrigation,,,,,,,,,,
5546,Agriculture,,Irrigation,,,,,,,,,,
5547,Agriculture,,Irrigation,,,,,,,,,,
5548,Agriculture,,Irrigation,,,,,,,,,,
5549,Agriculture,,Irrigation,,,,,,,,,,
5550,Agriculture,,Irrigation,,,,,,,,,,
5551,Agriculture,,Irrigation,,,,,,,,,,
5552,Agriculture,,Irrigation,,,,,,,,,,
5553,Agriculture,,Irrigation,,,,,,,,,,
5554,Agriculture,,Irrigation,,,,,,,,,,
5555,Agriculture,,Irrigation,,,,,,,,,,
5556,Agriculture,,Irrigation,,,,,,,,,,
5557,Agriculture,,Irrigation,,,,,,,,,,
5558,Agriculture,,Irrigation,,,,,,,,,,
5559,Agriculture,,Irrigation,,,,,,,,,,
5560,Agriculture,,Irrigation,,,,,,,,,,
5561,Agriculture,,Irrigation,,,,,,,,,,
5562,Agriculture,,Irrigation,,,,,,,,,,
5563,Agriculture,,Irrigation,,,,,,,,,,
5564,Agriculture,,Irrigation,,,,,,,,,,
5565,Agriculture,,Irrigation,,,,,,,,,,
5566,Agriculture,,Irrigation,,,,,,,,,,
5567,Agriculture,,Irrigation,,,,,,,,,,
5568,Agriculture,,Irrigation,,,,,,,,,,
5569,Agriculture,,Irrigation,,,,,,,,,,
5570,Agriculture,,Irrigation,,,,,,,,,,
5571,Agriculture,,Irrigation,,,,,,,,,,
5572,Agriculture,,Irrigation,,,,,,,,,,
5573,Agriculture,,Irrigation,,,,,,,,,,
5574,Agriculture,,Irrigation,,,,,,,,,,
5575,Agriculture,,Irrigation,,,,,,,,,,
5576,Agriculture,,Irrigation,,,,,,,,,,
5577,Agriculture,,Irrigation,,,,,,,,,,
5578,Agriculture,,Irrigation,,,,,,,,,,
5579,Agriculture,,Irrigation,,,,,,,,,,
5580,Agriculture,,Irrigation,,,,,,,,,,
5581,Agriculture,,Irrigation,,,,,,,,,,
5582,Agriculture,,Irrigation,,,,,,,,,,
5583,Agriculture,,Irrigation,,,,,,,,,,
5584,Agriculture,,Irrigation,,,,,,,,,,
5585,Agriculture,,Irrigation,,,,,,,,,,
5586,Agriculture,,Irrigation,,,,,,,,,,
5587,Agriculture,,Irrigation,,,,,,,,,,
5588,Agriculture,,Irrigation,,,,,,,,,,
5589,Agriculture,,Irrigation,,,,,,,,,,
5590,Agriculture,,Irrigation,,,,,,,,,,
5591,Agriculture,,Irrigation,,,,,,,,,,
5592,Agriculture,,Irrigation,,,,,,,,,,
5593,Agriculture,,Irrigation,,,,,,,,,,
5594,Agriculture,,Irrigation,,,,,,,,,,
5595,Agriculture,,Irrigation,,,,,,,,,,
5596,Agriculture,,Irrigation,,,,,,,,,,
5597,Agriculture,,Irrigation,,,,,,,,,,
5598,Agriculture,,Irrigation,,,,,,,,,,
5599,Agriculture,,Irrigation,,,,,,,,,,
5600,Agriculture,,Irrigation,,,,,,,,,,
5601,Agriculture,,Irrigation,,,,,,,,,,
5602,Agriculture,,Irrigation,,,,,,,,,,
5603,Agriculture,,Irrigation,,,,,,,,,,
5604,Agriculture,,Irrigation,,,,,,,,,,
5605,Agriculture,,Irrigation,,,,,,,,,,
5606,Agriculture,,Irrigation,,,,,,,,,,
5607,Agriculture,,Irrigation,,,,,,,,,,
5608,Agriculture,,Irrigation,,,,,,,,,,
5609,Agriculture,,Irrigation,,,,,,,,,,
5610,Agriculture,,Irrigation,,,,,,,,,,
5611,Agriculture,,Irrigation,,,,,,,,,,
5612,Agriculture,,Irrigation,,,,,,,,,,
5613,Agriculture,,Irrigation,,,,,,,,,,
5614,Agriculture,,Irrigation,,,,,,,,,,
5615,Agriculture,,Irrigation,,,,,,,,,,
5616,Agriculture,,Irrigation,,,,,,,,,,
5617,Agriculture,,Irrigation,,,,,,,,,,
5618,Agriculture,,Irrigation,,,,,,,,,,
5619,Agriculture,,Irrigation,,,,,,,,,,
5620,Agriculture,,Irrigation,,,,,,,,,,
5621,Agriculture,,Irrigation,,,,,,,,,,
5622,Agriculture,,Irrigation,,,,,,,,,,
5623,Agriculture,,Irrigation,,,,,,,,,,
5624,Agriculture,,Irrigation,,,,,,,,,,
5625,Agriculture,,Irrigation,,,,,,,,,,
5626,Agriculture,,Irrigation,,,,,,,,,,
5627,Agriculture,,Irrigation,,,,,,,,,,
5628,Agriculture,,Irrigation,,,,,,,,,,
5629,Agriculture,,Irrigation,,,,,,,,,,
5630,Agriculture,,Irrigation,,,,,,,,,,
5631,Agriculture,,Irrigation,,,,,,,,,,
5632,Agriculture,,Irrigation,,,,,,,,,,
5633,Agriculture,,Irrigation,,,,,,,,,,
5634,Agriculture,,Irrigation,,,,,,,,,,
5635,Agriculture,,Irrigation,,,,,,,,,,
5636,Agriculture,,Irrigation,,,,,,,,,,
5637,Agriculture,,Irrigation,,,,,,,,,,
5638,Agriculture,,Irrigation,,,,,,,,,,
5639,Agriculture,,Irrigation,,,,,,,,,,
5640,Agriculture,,Irrigation,,,,,,,,,,
5641,Agriculture,,Irrigation,,,,,,,,,,
5642,Agriculture,,Irrigation,,,,,,,,,,
5643,Agriculture,,Irrigation,,,,,,,,,,
5644,Agriculture,,Irrigation,,,,,,,,,,
5645,Agriculture,,Irrigation,,,,,,,,,,
5646,Agriculture,,Irrigation,,,,,,,,,,
5647,Agriculture,,Irrigation,,,,,,,,,,
5648,Agriculture,,Irrigation,,,,,,,,,,
5649,Agriculture,,Irrigation,,,,,,,,,,
5650,Agriculture,,Irrigation,,,,,,,,,,
5651,Agriculture,,Irrigation,,,,,,,,,,
5652,Agriculture,,Irrigation,,,,,,,,,,
5653,Agriculture,,Irrigation,,,,,,,,,,
5654,Agriculture,,Irrigation,,,,,,,,,,
5655,Agriculture,,Irrigation,,,,,,,,,,
5656,Agriculture,,Irrigation,,,,,,,,,,
5657,Agriculture,,Irrigation,,,,,,,,,,
5658,Agriculture,,Irrigation,,,,,,,,,,
5659,Agriculture,,Irrigation,,,,,,,,,,
5660,Agriculture,,Irrigation,,,,,,,,,,
5661,Agriculture,,Irrigation,,,,,,,,,,
5662,Agriculture,,Irrigation,,,,,,,,,,
5663,Agriculture,,Irrigation,,,,,,,,,,
5664,Agriculture,,Irrigation,,,,,,,,,,
5665,Agriculture,,Irrigation,,,,,,,,,,
5666,Agriculture,,Irrigation,,,,,,,,,,
5667,Agriculture,,Irrigation,,,,,,,,,,
5668,Agriculture,,Irrigation,,,,,,,,,,
5669,Agriculture,,Irrigation,,,,,,,,,,
5670,Agriculture,,Irrigation,,,,,,,,,,
5671,Agriculture,,Irrigation,,,,,,,,,,
5672,Agriculture,,Irrigation,,,,,,,,,,
5673,Agriculture,,Irrigation,,,,,,,,,,
5674,Agriculture,,Irrigation,,,,,,,,,,
5675,Agriculture,,Irrigation,,,,,,,,,,
5676,Agriculture,,Irrigation,,,,,,,,,,
5677,Agriculture,,Irrigation,,,,,,,,,,
5678,Agriculture,,Irrigation,,,,,,,,,,
5679,Agriculture,,Irrigation,,,,,,,,,,
5680,Agriculture,,Irrigation,,,,,,,,,,
5681,Agriculture,,Irrigation,,,,,,,,,,
5682,Agriculture,,Irrigation,,,,,,,,,,
5683,Agriculture,,Irrigation,,,,,,,,,,
5684,Agriculture,,Irrigation,,,,,,,,,,
5685,Agriculture,,Irrigation,,,,,,,,,,
5686,Agriculture,,Irrigation,,,,,,,,,,
5687,Agriculture,,Irrigation,,,,,,,,,,
5688,Agriculture,,Irrigation,,,,,,,,,,
5689,Agriculture,,Irrigation,,,,,,,,,,
5690,Agriculture,,Irrigation,,,,,,,,,,
5691,Agriculture,,Irrigation,,,,,,,,,,
5692,Agriculture,,Irrigation,,,,,,,,,,
5693,Agriculture,,Irrigation,,,,,,,,,,
5694,Agriculture,,Irrigation,,,,,,,,,,
5695,Agriculture,,Irrigation,,,,,,,,,,
5696,Agriculture,,Irrigation,,,,,,,,,,
5697,Agriculture,,Irrigation,,,,,,,,,,
5698,Agriculture,,Irrigation,,,,,,,,,,
5699,Agriculture,,Irrigation,,,,,,,,,,
5700,Agriculture,,Irrigation,,,,,,,,,,
5701,Agriculture,,Irrigation,,,,,,,,,,
5702,Agriculture,,Irrigation,,,,,,,,,,
5703,Agriculture,,Irrigation,,,,,,,,,,
5704,Agriculture,,Irrigation,,,,,,,,,,
5705,Agriculture,,Irrigation,,,,,,,,,,
5706,Agriculture,,Irrigation,,,,,,,,,,
5707,Agriculture,,Irrigation,,,,,,,,,,
5708,Agriculture,,Irrigation,,,,,,,,,,
5709,Agriculture,,Irrigation,,,,,,,,,,
5710,Agriculture,,Irrigation,,,,,,,,,,
5711,Agriculture,,Irrigation,,,,,,,,,,
5712,Agriculture,,Irrigation,,,,,,,,,,
5713,Agriculture,,Irrigation,,,,,,,,,,
5714,Agriculture,,Irrigation,,,,,,,,,,
5715,Agriculture,,Irrigation,,,,,,,,,,
5716,Agriculture,,Irrigation,,,,,,,,,,
5717,Agriculture,,Irrigation,,,,,,,,,,
5718,Agriculture,,Irrigation,,,,,,,,,,
5719,Agriculture,,Irrigation,,,,,,,,,,
5720,Agriculture,,Irrigation,,,,,,,,,,
5721,Agriculture,,Irrigation,,,,,,,,,,
5722,Agriculture,,Irrigation,,,,,,,,,,
5723,Agriculture,,Irrigation,,,,,,,,,,
5724,Agriculture,,Irrigation,,,,,,,,,,
5725,Agriculture,,Irrigation,,,,,,,,,,
5726,Agriculture,,Irrigation,,,,,,,,,,
5727,Agriculture,,Irrigation,,,,,,,,,,
5728,Agriculture,,Irrigation,,,,,,,,,,
5729,Agriculture,,Irrigation,,,,,,,,,,
5730,Agriculture,,Irrigation,,,,,,,,,,
5731,Agriculture,,Irrigation,,,,,,,,,,
5732,Agriculture,,Irrigation,,,,,,,,,,
5733,Agriculture,,Irrigation,,,,,,,,,,
5734,Agriculture,,Irrigation,,,,,,,,,,
5735,Agriculture,,Irrigation,,,,,,,,,,
5736,Agriculture,,Irrigation,,,,,,,,,,
5737,Agriculture,,Irrigation,,,,,,,,,,
5738,Agriculture,,Irrigation,,,,,,,,,,
5739,Agriculture,,Irrigation,,,,,,,,,,
5740,Agriculture,,Irrigation,,,,,,,,,,
5741,Agriculture,,Irrigation,,,,,,,,,,
5742,Agriculture,,Irrigation,,,,,,,,,,
5743,Agriculture,,Irrigation,,,,,,,,,,
5744,Agriculture,,Irrigation,,,,,,,,,,
5745,Agriculture,,Irrigation,,,,,,,,,,
5746,Agriculture,,Irrigation,,,,,,,,,,
5747,Agriculture,,Irrigation,,,,,,,,,,
5748,Agriculture,,Irrigation,,,,,,,,,,
5749,Agriculture,,Irrigation,,,,,,,,,,
5750,Agriculture,,Irrigation,,,,,,,,,,
5751,Agriculture,,Irrigation,,,,,,,,,,
5752,Agriculture,,Irrigation,,,,,,,,,,
5753,Agriculture,,Irrigation,,,,,,,,,,
5754,Agriculture,,Irrigation,,,,,,,,,,
5755,Agriculture,,Irrigation,,,,,,,,,,
5756,Agriculture,,Irrigation,,,,,,,,,,
5757,Agriculture,,Irrigation,,,,,,,,,,
5758,Agriculture,,Irrigation,,,,,,,,,,
5759,Agriculture,,Irrigation,,,,,,,,,,
5760,Agriculture,,Irrigation,,,,,,,,,,
5761,Agriculture,,Irrigation,,,,,,,,,,
5762,Agriculture,,Irrigation,,,,,,,,,,
5763,Agriculture,,Irrigation,,,,,,,,,,
5764,Agriculture,,Irrigation,,,,,,,,,,
5765,Agriculture,,Irrigation,,,,,,,,,,
5766,Agriculture,,Irrigation,,,,,,,,,,
5767,Agriculture,,Irrigation,,,,,,,,,,
5768,Agriculture,,Irrigation,,,,,,,,,,
5769,Agriculture,,Irrigation,,,,,,,,,,
5770,Agriculture,,Irrigation,,,,,,,,,,
5771,Agriculture,,Irrigation,,,,,,,,,,
5772,Agriculture,,Irrigation,,,,,,,,,,
5773,Agriculture,,Irrigation,,,,,,,,,,
5774,Agriculture,,Irrigation,,,,,,,,,,
5775,Agriculture,,Irrigation,,,,,,,,,,
5776,Agriculture,,Irrigation,,,,,,,,,,
5777,Agriculture,,Irrigation,,,,,,,,,,
5778,Agriculture,,Irrigation,,,,,,,,,,
5779,Agriculture,,Irrigation,,,,,,,,,,
5780,Agriculture,,Irrigation,,,,,,,,,,
5781,Agriculture,,Irrigation,,,,,,,,,,
5782,Agriculture,,Irrigation,,,,,,,,,,
5783,Agriculture,,Irrigation,,,,,,,,,,
5784,Agriculture,,Irrigation,,,,,,,,,,
5785,Agriculture,,Irrigation,,,,,,,,,,
5786,Agriculture,,Irrigation,,,,,,,,,,
5787,Agriculture,,Irrigation,,,,,,,,,,
5788,Agriculture,,Irrigation,,,,,,,,,,
5789,Agriculture,,Irrigation,,,,,,,,,,
5790,Agriculture,,Irrigation,,,,,,,,,,
5791,Agriculture,,Irrigation,,,,,,,,,,
5792,Agriculture,,Irrigation,,,,,,,,,,
5793,Agriculture,,Irrigation,,,,,,,,,,
5794,Agriculture,,Irrigation,,,,,,,,,,
5795,Agriculture,,Irrigation,,,,,,,,,,
5796,Agriculture,,Irrigation,,,,,,,,,,
5797,Agriculture,,Irrigation,,,,,,,,,,
5798,Agriculture,,Irrigation,,,,,,,,,,
5799,Agriculture,,Irrigation,,,,,,,,,,
5800,Agriculture,,Irrigation,,,,,,,,,,
5801,Agriculture,,Irrigation,,,,,,,,,,
5802,Agriculture,,Irrigation,,,,,,,,,,
5803,Agriculture,,Irrigation,,,,,,,,,,
5804,Agriculture,,Irrigation,,,,,,,,,,
5805,Agriculture,,Irrigation,,,,,,,,,,
5806,Agriculture,,Irrigation,,,,,,,,,,
5807,Agriculture,,Irrigation,,,,,,,,,,
5808,Agriculture,,Irrigation,,,,,,,,,,
5809,Agriculture,,Irrigation,,,,,,,,,,
5810,Agriculture,,Irrigation,,,,,,,,,,
5811,Agriculture,,Irrigation,,,,,,,,,,
5812,Agriculture,,Irrigation,,,,,,,,,,
5813,Agriculture,,Irrigation,,,,,,,,,,
5814,Agriculture,,Irrigation,,,,,,,,,,
