WaterSourceID,WaterSourceUUID,WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry
1652,1652,Seguro Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1653,1653,Self Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1654,1654,Sellers Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1655,1655,Senac Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1656,1656,Seven Castles Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1657,1657,Sevenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1658,1658,Sevenmile Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1659,1659,Sewell Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1660,1660,Shaefermeyer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1661,1661,Shafer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1662,1662,Shaffers Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1663,1663,Shallow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1664,1664,Shane Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1665,1665,Shaw Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1666,1666,Shearer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1667,1667,Sheep Cabin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1668,1668,Sheep Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1669,1669,Sheep Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1670,1670,Sheep Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1671,1671,Sheephorn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1672,1672,Shell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1673,1673,Sherard Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1674,1674,Sheriff Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1675,1675,Sherman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1676,1676,Shippees Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1677,1677,Short Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1678,1678,Shorty Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1679,1679,Shutetown Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1680,1680,Silver City Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1681,1681,Silver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1682,1682,Silver Prince Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1683,1683,Simon Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1684,1684,Simpson Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1685,1685,Simpson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1686,1686,Simpson Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1687,1687,Simpsons Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1688,1688,Sims Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1689,1689,Sink Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1690,1690,Sixmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1691,1691,Skeltcher Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1692,1692,Skinner Branch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1693,1693,Skinner Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1694,1694,Skinny Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1695,1695,Skull Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1696,1696,Skunk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1697,1697,Skylark Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1698,1698,Slate Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1699,1699,Slate River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1700,1700,Slater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1701,1701,Slaughterhouse Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1702,1702,Slough Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1703,1703,Smalley Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1704,1704,Smith Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1705,1705,Smith Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1706,1706,Smith Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1707,1707,Smith Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1708,1708,Smuin Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1709,1709,Snake River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1710,1710,Snell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1711,1711,Snell Rock Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1712,1712,Snowmass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1713,1713,Snyder Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1714,1714,Snyder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1715,1715,Soap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1716,1716,Soda Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1717,1717,Soldier Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1718,1718,Soldier Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1719,1719,Sopris Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1720,1720,South Abeyta Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1721,1721,South Apache Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1722,1722,South Arkansas River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1723,1723,South Arrastre Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1724,1724,South Bainard Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1725,1725,South Beaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1726,1726,South Boulder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1727,1727,South Brush Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1728,1728,South Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1729,1729,South Catamount Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1730,1730,South Cheyenne Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1731,1731,South Chicago Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1732,1732,South Clear Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1733,1733,South Colony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1734,1734,South Cottonwood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1735,1735,South Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1736,1736,South Crestone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1737,1737,South Fooses Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1738,1738,South Fork Arapaho Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1739,1739,South Fork Beaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1740,1740,South Fork Big Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1741,1741,South Fork Cache la Poud,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1742,1742,South Fork Canadian Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1743,1743,South Fork Carnero Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1744,1744,South Fork Conejos River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1745,1745,South Fork Eagle River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1746,1746,South Fork Elk River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1747,1747,South Fork Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1748,1748,South Fork Fortification,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1749,1749,South Fork Hog Park Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1750,1750,South Fork Huerfano Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1751,1751,South Fork Lake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1752,1752,South Fork Lawson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1753,1753,South Fork Little Snake ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1754,1754,South Fork Lost Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1755,1755,South Fork Michigan Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1756,1756,South Fork Middle Boulde,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1757,1757,South Fork Purgatoire Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1758,1758,South Fork Ralston Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1759,1759,South Fork Republican Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1760,1760,South Fork Rio Grande,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1761,1761,South Fork Saguache Cree,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1762,1762,South Fork San Miguel Ri,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1763,1763,South Fork Service Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1764,1764,South Fork Silver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1765,1765,South Fork Slater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1766,1766,South Fork Soda Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1767,1767,South Fork South Platte ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1768,1768,South Fork Walton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1769,1769,South Fork White River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1770,1770,South Fork Williams Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1771,1771,South Fork Yellowstone C,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1772,1772,South Fox Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1773,1773,South Hardscrabble Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1774,1774,South Hunt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1775,1775,South Lake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1776,1776,South Lobe Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1777,1777,South Lone Pine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1778,1778,South May Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1779,1779,South Mosquito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1780,1780,South Muddy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1781,1781,South Platte River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1782,1782,South Ruxton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1783,1783,South Saint Vrain Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1784,1784,South Taylor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1785,1785,South Turkey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1786,1786,South Urraca Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1787,1787,South Zapata Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1788,1788,Sow Belly Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1789,1789,Spanish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1790,1790,Specie Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1791,1791,Spitzie Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1792,1792,Spottlewood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1793,1793,Spring Branch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1794,1794,Spring Brook,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1795,1795,Spring Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1796,1796,Spring Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1797,1797,Spring Creek Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1798,1798,Spring Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1799,1799,Spring Run Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1800,1800,Spring Run Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1801,1801,Springdale Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1802,1802,Spruce Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1803,1803,Spruce Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1804,1804,Squaretop Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1805,1805,Squaw Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1806,1806,Squaw Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1807,1807,Squirrel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1808,1808,Stake Springs Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1809,1809,Stanley Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1810,1810,Stanton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1811,1811,Staplin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1812,1812,Starr Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1813,1813,Starvation Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1814,1814,Steel Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1815,1815,Steel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1816,1816,Steels Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1817,1817,Sterling Springs Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1818,1818,Steuben Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1819,1819,Stevens Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1820,1820,Stewart Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1821,1821,Stewart Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1822,1822,Stillwater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1823,1823,Stink Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1824,1824,Stinking Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1825,1825,Stinking Water Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1826,1826,Stokes Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1827,1827,Stollsteimer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1828,1828,Stone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1829,1829,Stoner Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1830,1830,Stonewall Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1831,1831,Storm King Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1832,1832,Story Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1833,1833,Story Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1834,1834,Stout Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1835,1835,Stove Prairie Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1836,1836,Straight Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1837,1837,Strain Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1838,1838,Strawberry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1839,1839,Strehlke Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1840,1840,Stridiron Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1841,1841,Stuart Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1842,1842,Stub Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1843,1843,Stubbs Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1844,1844,Stuck Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1845,1845,Stumpy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1846,1846,Sulphur Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1847,1847,Sulphur Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1848,1848,Summit Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1849,1849,Sundance Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1850,1850,Sunnyside Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1851,1851,Sunshine Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1852,1852,Supply Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1853,1853,Surface Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1854,1854,Sutton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1855,1855,Swamp Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1856,1856,Swan River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1857,1857,Swayzee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1858,1858,Swede Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1859,1859,Swede Gulch (AKA Anderso,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1860,1860,Sweetwater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1861,1861,Swidinski Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1862,1862,Swift Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1863,1863,SYDNEY DRAW,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1864,1864,Tabeguache Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1865,1865,Tahosa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1866,1866,Talamantes Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1867,1867,Tallahassee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1868,1868,Tallman Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1869,1869,Talmadge Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1870,1870,Tanglewood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1871,1871,Tank Seven Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1872,1872,Tanner Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1873,1873,Tap Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1874,1874,Tarryall Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1875,1875,Tate Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1876,1876,Taylor Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1877,1877,Taylor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1878,1878,Taylor Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1879,1879,Taylor River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1880,1880,Tejana Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1881,1881,Temple Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1882,1882,Tenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1883,1883,Tennessee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1884,1884,Tent Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1885,1885,Tepee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1886,1886,Tepee Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1887,1887,Terror Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1888,1888,Tewksberry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1889,1889,Texas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1890,1890,Third Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1891,1891,Thirteenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1892,1892,Thirtyone Mile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1893,1893,Thomas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1894,1894,Thompson Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1895,1895,Thompson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1896,1896,Thompson Ditch Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1897,1897,Thompson Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1898,1898,Thornburgh Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1899,1899,Thornton Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1900,1900,Three Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1901,1901,Threemile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1902,1902,Tiffany Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1903,1903,Timber Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1904,1904,Timber Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1905,1905,Timberlake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1906,1906,Timpas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1907,1907,Tobin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1908,1908,Todd Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1909,1909,Toll Gate Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1910,1910,Tom Branch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1911,1911,Tomasa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1912,1912,Tomichi Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1913,1913,Tommy Dodson Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1914,1914,Toms Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1915,1915,Tonahutu Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1916,1916,Toner Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1917,1917,Tongue Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1918,1918,Toponas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1919,1919,Torcido Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
