OrganizationID,ReportingUnitNativeID,ReportingUnitID,VariableSpecificCV,VariableSpecificID,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,WaterSourceID,MethodName,MethodID,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,1200.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,1900.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,2200.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,1700.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,1800.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,1600.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,1300.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,2100.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,1600.00,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,13474.81,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,13044.77,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,12268.94,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,9272.77,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,11169.80,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,12272.85,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,12619.72,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,13561.71,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,6551.61,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,11451.11,,,,,,                              ,                              ,,,
1,00-01-01,9,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,11097.07,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,8992.56,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,7372.24,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,7987.89,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,8956.75,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,9067.59,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,7508.35,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,8101.75,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,6729.89,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,9138.90,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,8611.95,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,7527.84,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,15582.74,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,14583.51,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,17983.83,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,15979.89,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,15687.98,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,16409.01,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,16275.85,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,17648.12,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,22451.48,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,24955.06,,,,,,                              ,                              ,,,
1,00-01-02,8,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,22415.73,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,33752.51,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,26017.28,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,28240.42,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,34098.36,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,38965.89,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,30702.81,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,34885.44,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,28980.62,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,37280.07,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,36034.08,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,31996.52,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,19299.22,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,20296.33,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,21326.94,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,13090.63,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,13702.54,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,19542.81,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,19438.94,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,25633.40,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,10499.32,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,14764.87,,,,,,                              ,                              ,,,
1,00-01-03,1,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,14424.46,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,970.87,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,829.69,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,845.09,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,974.85,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,1005.97,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,997.11,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,987.59,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,838.02,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,1039.92,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,1010.96,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_GW,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,1081.76,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,0.00,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,652.73,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,1046.08,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,916.01,,,,,,                              ,                              ,,,
1,00-02-01,32,"Withdrawal, Irrigation",2,Agriculture,Irrigation,Fresh_Surface water,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,754.60,,,,,,                              ,                              ,,,
