OrganizationID,ReportingUnitNativeID,VariableSpecificCV,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,MethodName,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry
UTDWRE,05-02-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,7533.06,,,,,
UTDWRE,05-02-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,6468.30,,,,,
UTDWRE,05-02-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,7418.82,,,,,
UTDWRE,05-02-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,9626.52,,,,,
UTDWRE,05-02-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,8464.02,,,,,
UTDWRE,05-02-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,7027.76,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,8107.44,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,3944.16,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,2556.40,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,6597.95,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,8910.88,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,10030.83,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,9397.82,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,2921.60,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,4138.94,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,9008.27,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,10688.19,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,17464.92,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,28352.41,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,34413.68,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,30334.09,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,22913.65,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,22947.06,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,14094.28,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,19875.55,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,24428.38,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,16877.70,,,,,
UTDWRE,05-02-03,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,15318.98,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,26022.25,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,12954.85,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,8711.41,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,21471.46,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,28566.70,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,32103.61,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,30024.80,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,9858.04,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,13877.79,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,28932.98,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,34096.07,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,85370.16,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,125186.20,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,133775.12,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,110996.19,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,109637.13,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,100391.51,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,95303.17,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,105054.74,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,128868.49,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,94227.77,,,,,
UTDWRE,05-02-04,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,92529.26,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,11411.59,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,12959.42,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,12225.91,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,15250.67,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,18741.71,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,21726.54,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,20594.87,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,26063.40,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,22703.18,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,23236.55,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,25923.92,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,80536.44,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,99525.06,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,111249.89,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,103418.81,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,104345.10,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,101993.57,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,92264.46,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,98513.24,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,98589.98,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,84283.28,,,,,
UTDWRE,05-03-00,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,79513.29,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,10.07,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,9.25,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,9.60,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,10.32,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,9.33,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,9.41,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,9.53,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,9.22,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,10.23,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,10.00,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,10.30,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,12179.88,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,10517.06,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,12379.02,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,13223.51,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,12609.77,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,13101.80,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,9898.33,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,7885.90,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,10617.99,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,6828.73,,,,,
UTDWRE,05-04-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,6137.83,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,723.15,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,839.37,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,787.72,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,987.87,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,1226.77,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,1433.38,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,1355.90,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,1743.31,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,1497.95,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,1536.69,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,1717.48,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,80419.31,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,85683.17,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,103452.99,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,104386.50,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,105535.31,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,105005.29,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,87831.50,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,76201.13,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,93412.54,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,88192.00,,,,,
UTDWRE,05-04-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,83841.15,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,3.84,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,3.54,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,3.69,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,3.93,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,3.49,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,3.52,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,3.57,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,3.48,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,3.84,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,3.75,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,3.84,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,15345.53,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,7783.18,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,13552.85,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,12648.22,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,14441.84,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,19577.82,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,12403.66,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,8008.59,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,15235.96,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,10645.23,,,,,
UTDWRE,05-05-01,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,11005.69,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,186.05,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,171.63,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,178.84,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,190.38,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,168.75,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,170.19,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,173.07,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,168.75,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,186.05,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,181.73,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_GW,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,186.05,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,28108.79,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,20254.50,,,,,
UTDWRE,05-05-02,"Withdrawal, Irrigation",Agriculture,Irrigation,Fresh_Surface water,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,27350.31,,,,,
