WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
South Fork Lake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Lawson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Little Snake ,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Lost Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Michigan Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Middle Boulde,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Purgatoire Ri,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Ralston Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Republican Ri,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Rio Grande,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Saguache Cree,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork San Miguel Ri,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Service Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Silver Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Slater Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Soda Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork South Platte ,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Walton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork White River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Williams Fork,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fork Yellowstone C,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Fox Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Hardscrabble Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Hunt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Lake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Lobe Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Lone Pine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South May Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Mosquito Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Muddy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Platte River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Ruxton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Saint Vrain Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Taylor Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Turkey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Urraca Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
South Zapata Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sow Belly Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spanish Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Specie Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spitzie Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spottlewood Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Branch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Brook,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Creek Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Run Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spring Run Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Springdale Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spruce Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Spruce Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Squaretop Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Squaw Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Squaw Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Squirrel Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stake Springs Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stanley Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stanton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Staplin Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Starr Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Starvation Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Steel Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Steel Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Steels Fork,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sterling Springs Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Steuben Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stevens Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stewart Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stewart Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stillwater Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stink Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stinking Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stinking Water Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stokes Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stollsteimer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stoner Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stonewall Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Storm King Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Story Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Story Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stout Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stove Prairie Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Straight Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Strain Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Strawberry Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Strehlke Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stridiron Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stuart Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stub Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stubbs Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stuck Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stumpy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sulphur Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sulphur Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Summit Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sundance Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sunnyside Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sunshine Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Supply Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Surface Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sutton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swamp Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swan River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swayzee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swede Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swede Gulch (AKA Anderso,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sweetwater Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swidinski Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swift Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
SYDNEY DRAW,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tabeguache Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tahosa Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Talamantes Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tallahassee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tallman Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Talmadge Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tanglewood Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tank Seven Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tanner Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tap Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tarryall Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tate Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Taylor Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Taylor Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Taylor Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Taylor River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tejana Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Temple Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tenmile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tennessee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tent Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tepee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tepee Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Terror Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tewksberry Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Texas Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Third Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thirteenmile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thirtyone Mile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thomas Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thompson Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thompson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thompson Ditch Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thompson Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thornburgh Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thornton Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Three Elk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Threemile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tiffany Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Timber Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Timber Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Timberlake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Timpas Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tobin Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Todd Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Toll Gate Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tom Branch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tomasa Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tomichi Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tommy Dodson Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Toms Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tonahutu Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Toner Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tongue Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Toponas Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Torcido Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Torso Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tracy Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Traer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Canon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Canyon Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trap Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Travis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Treasure Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trementina Creek (AKA Al,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trinchera Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
TRINIDAD SANDSTONE,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trollop Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Troublesome Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trough Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trout Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
True Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Truesdell Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trujillo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trull Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trumble Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tschuddi Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tumble Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tunnel Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turkey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turkey Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turner Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turners Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turret Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tuttle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twelvemile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twelvemile Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twentyeight Hole Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twentytwo Slough,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twin Cabin Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twin Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twin Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Two Butte Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Two Elk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Two Mile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Two Springs Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twobit Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twomile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Uncompahgre River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UNCONFINED SAN LUIS VALL,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Unknown_Fresh_Source,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER ARAPAHOE,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER BLACK SQUIRREL CRE,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER CROW CREEK,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER DAWSON,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER PIERRE,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Urraca Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ute Bill Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ute Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Valdez Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vallecito Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vallejo Arroya,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vallejos Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Van Bibber Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Van Bremer Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Van Tassel Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vance Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vasquez Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vaughn Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Veatch Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vega Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Venable Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vendett Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ventero Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Veo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vermillion Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Villareal Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Waddle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wagon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wagon Tongue Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wagonwheel Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wahatoya Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Walden Hollow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wallace Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wallace Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Walnut Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Walton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wannamaker Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ward Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Warren Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Warren Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Warren Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Washington Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Washout Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Waste Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Waterbury Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Watering Trough Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Watson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Waverly Drainage Ditch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ways Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Weaver Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Weber Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Weir Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Weminuche Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Werner Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Alder Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Beaver Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Bellows Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Bijou Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Branch Cottonwood C,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Branch Laramie Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Carrizo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Cherry Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Chicago Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Clay Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Coal Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Coulter Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Divide Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Dolores River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Douglas Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Elk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
