WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
Stone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stoner Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stonewall Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Storm King Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Story Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Story Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stout Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stove Prairie Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Straight Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Strain Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Strawberry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Strehlke Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stridiron Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stuart Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stub Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stubbs Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stuck Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Stumpy Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sulphur Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sulphur Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Summit Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sundance Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sunnyside Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sunshine Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Supply Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Surface Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sutton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swamp Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swan River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swayzee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swede Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swede Gulch (AKA Anderso,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Sweetwater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swidinski Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Swift Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
SYDNEY DRAW,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tabeguache Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tahosa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Talamantes Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tallahassee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tallman Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Talmadge Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tanglewood Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tank Seven Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tanner Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tap Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tarryall Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tate Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Taylor Canyon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Taylor Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Taylor Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Taylor River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tejana Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Temple Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tennessee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tent Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tepee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tepee Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Terror Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tewksberry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Texas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Third Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thirteenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thirtyone Mile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thomas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thompson Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thompson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thompson Ditch Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thompson Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thornburgh Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Thornton Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Three Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Threemile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tiffany Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Timber Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Timber Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Timberlake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Timpas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tobin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Todd Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Toll Gate Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tom Branch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tomasa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tomichi Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tommy Dodson Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Toms Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tonahutu Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Toner Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tongue Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Toponas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Torcido Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Torso Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tracy Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Traer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Canon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Canyon Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trail Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Travis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Treasure Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trementina Creek (AKA Al,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trinchera Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
TRINIDAD SANDSTONE,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trollop Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Troublesome Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trough Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trout Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
True Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Truesdell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trujillo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trull Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Trumble Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tschuddi Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tumble Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tunnel Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turkey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turkey Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turner Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turners Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Turret Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Tuttle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twelvemile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twelvemile Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twentyeight Hole Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twentytwo Slough,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twin Cabin Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twin Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Two Butte Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Two Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Two Mile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Two Springs Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twobit Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Twomile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Uncompahgre River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UNCONFINED SAN LUIS VALL,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Unknown_Fresh_Source,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER ARAPAHOE,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER BLACK SQUIRREL CRE,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER CROW CREEK,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER DAWSON,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
UPPER PIERRE,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Urraca Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ute Bill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ute Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Valdez Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vallecito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vallejo Arroya,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vallejos Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Van Bibber Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Van Bremer Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Van Tassel Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vance Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vasquez Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vaughn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Veatch Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vega Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Venable Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vendett Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ventero Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Veo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Vermillion Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Villareal Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Waddle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wagon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wagon Tongue Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wagonwheel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wahatoya Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Walden Hollow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wallace Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wallace Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Walnut Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Walton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wannamaker Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ward Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Warren Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Warren Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Warren Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Washington Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Washout Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Waste Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Waterbury Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Watering Trough Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Watson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Waverly Drainage Ditch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ways Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Weaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Weber Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Weir Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Weminuche Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Werner Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Alder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Beaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Bellows Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Bijou Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Branch Cottonwood C,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Branch Laramie Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Carrizo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Cherry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Chicago Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Clay Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Coal Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Coulter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Divide Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Dolores River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Douglas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Evacuation Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Clear Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Encampment Riv,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Fawn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork North Fork Elk,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Pass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Pinos Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork San Francisco ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork San Juan River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Stewart Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Whiskey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fourmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Hunter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Kiowa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Mamm Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Mancos River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Marvine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Miller Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Monument Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Paradox Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Pass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Plum Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Prong South Fork Sl,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Resort Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Rifle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Roatcap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Salt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Squirrel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Tenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Tennessee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Timberlake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Toll Gate Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Ute Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Willow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Westerly Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wet Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whalen Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wheeler Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whetstone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whipple Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whiskey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
White Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
White River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whitewater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whitney Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wigwam Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wild Cherry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wild Horse Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wildcat Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wildcat Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wildcat Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wildhack Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wiley Drainage Ditch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wiley Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilkins Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Williams Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Williams Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willis Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willow Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willow Spring Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilmer Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilson Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilson Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wind River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Windmill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wisp Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Witter Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wolf Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wolverine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wommer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wommer Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woodchopper Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woodchuck Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woodfern Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woodland Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woods Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woody Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Workman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Worth Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wray Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yampa River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yank Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yankee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yarmony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
